date,state,totalCases,newCases,deaths,newDeaths
2020-04-08,PB,55,14,7,3
2020-04-08,PE,401,49,46,12
2020-04-08,PI,38,7,6,1
2020-04-08,PR,550,39,17,2
2020-04-08,RJ,1938,250,106,17
2020-04-08,RN,261,7,11,3
2020-04-08,RO,26,3,1,0
2020-04-08,RR,52,3,1,0
2020-04-08,RS,581,26,10,2
2020-04-08,SC,501,44,17,2
2020-04-08,SE,39,3,4,0
2020-04-08,SP,6708,1026,428,57
2020-04-08,TO,23,4,0,0
2020-04-08,TOTAL,16255,2173,826,135
2020-04-09,AC,62,4,2,0
2020-04-09,AL,37,0,3,0
2020-04-09,AM,899,95,40,10
2020-04-09,AP,110,3,2,0
2020-04-09,BA,568,53,19,1
2020-04-09,CE,1445,51,57,0
2020-04-09,DF,527,18,13,1
2020-04-09,ES,300,27,7,1
2020-04-09,GO,179,20,7,0
2020-04-09,MA,293,21,16,4
2020-04-09,MG,655,41,15,1
2020-04-09,MS,89,4,2,0
2020-04-09,MT,108,18,2,1
2020-04-09,PA,169,4,7,1
2020-04-09,PB,79,24,11,4
2020-04-09,PE,555,154,56,10
2020-04-09,PI,40,2,7,1
2020-04-09,PR,621,71,24,7
2020-04-09,RJ,2216,278,122,16
2020-04-09,RN,261,0,11,0
2020-04-09,RO,28,2,2,1
2020-04-09,RR,63,11,2,1
2020-04-09,RS,636,55,14,4
2020-04-09,SC,693,192,18,1
2020-04-09,SE,40,1,4,0
2020-04-09,SP,7480,772,496,68
2020-04-09,TO,23,0,0,0
2020-04-09,TOTAL,18176,1921,959,133
2020-04-10,AC,70,8,2,0
2020-04-10,AL,45,8,3,0
2020-04-10,AM,981,82,50,10
2020-04-10,AP,166,56,2,0
2020-04-10,BA,616,48,19,0
2020-04-10,CE,1558,113,67,10
2020-04-10,DF,556,29,14,1
2020-04-10,ES,349,49,8,1
2020-04-10,GO,191,12,8,1
2020-04-10,MA,344,51,21,5
2020-04-10,MG,698,43,17,2
2020-04-10,MS,97,8,2,0
2020-04-10,MT,112,4,2,0
2020-04-10,PA,217,48,9,2
2020-04-10,PB,85,6,11,0
2020-04-10,PE,684,129,65,9
2020-04-10,PI,41,1,7,0
2020-04-10,PR,655,34,26,2
2020-04-10,RJ,2464,248,147,25
2020-04-10,RN,263,2,11,0
2020-04-10,RO,32,4,2,0
2020-04-10,RR,75,12,3,1
2020-04-10,RS,640,4,15,1
2020-04-10,SC,717,24,18,0
2020-04-10,SE,42,2,4,0
2020-04-10,SP,8216,736,540,44
2020-04-10,TO,23,0,0,0
2020-04-10,TOTAL,19937,1761,1073,114
2020-04-11,AC,72,2,2,0
2020-04-11,AL,48,3,3,0
2020-04-11,AM,1049,68,53,3
2020-04-11,AP,193,27,5,3
2020-04-11,BA,640,24,21,2
2020-04-11,CE,1668,110,74,7
2020-04-11,DF,592,36,14,0
2020-04-11,ES,383,34,9,1
2020-04-11,GO,209,18,10,2
2020-04-11,MA,398,54,24,3
2020-04-11,MG,750,52,17,0
2020-04-11,MS,100,3,2,0
2020-04-11,MT,121,9,3,1
2020-04-11,PA,237,20,11,2
2020-04-11,PB,101,16,13,2
2020-04-11,PE,816,132,72,7
2020-04-11,PI,44,3,7,0
2020-04-11,PR,688,33,27,1
2020-04-11,RJ,2607,143,155,8
2020-04-11,RN,289,26,13,2
2020-04-11,RO,34,2,2,0
2020-04-11,RR,79,4,3,0
2020-04-11,RS,653,13,16,1
2020-04-11,SC,732,15,21,3
2020-04-11,SE,44,2,4,0
2020-04-11,SP,8419,203,560,20
2020-04-11,TO,25,2,0,0
2020-04-11,TOTAL,20991,1054,1141,68
2020-04-12,AC,77,5,2,0
2020-04-12,AL,48,0,3,0
2020-04-12,AM,1206,157,62,9
2020-04-12,AP,237,44,5,0
2020-04-12,BA,674,34,21,0
2020-04-12,CE,1747,79,76,2
2020-04-12,DF,618,26,14,0
2020-04-12,ES,430,47,14,5
2020-04-12,GO,229,20,14,4
2020-04-12,MA,445,47,27,3
2020-04-12,MG,806,56,20,3
2020-04-12,MS,101,1,2,0
2020-04-12,MT,123,2,3,0
2020-04-12,PA,259,22,14,3
2020-04-12,PB,111,10,13,0
2020-04-12,PE,960,144,85,13
2020-04-12,PI,51,7,7,0
2020-04-12,PR,750,62,31,4
2020-04-12,RJ,2855,248,170,15
2020-04-12,RN,339,50,17,4
2020-04-12,RO,42,8,2,0
2020-04-12,RR,83,4,3,0
2020-04-12,RS,664,11,16,0
2020-04-12,SC,776,44,24,3
2020-04-12,SE,44,0,4,0
2020-04-12,SP,8755,336,588,28
2020-04-12,TO,26,1,0,0
2020-04-12,TOTAL,22456,1465,1237,96
2020-04-13,AC,90,13,3,1
2020-04-13,AL,58,10,4,1
2020-04-13,AM,1275,69,71,9
2020-04-13,AP,244,7,6,1
2020-04-13,BA,723,49,22,1
2020-04-13,CE,1935,188,101,25
2020-04-13,DF,641,23,15,1
2020-04-13,ES,463,33,17,3
2020-04-13,GO,233,4,15,1
2020-04-13,MA,478,33,32,5
2020-04-13,MG,815,9,23,3
2020-04-13,MS,113,12,4,2
2020-04-13,MT,134,11,4,1
2020-04-13,PA,310,51,14,0
2020-04-13,PB,136,25,16,3
2020-04-13,PE,1154,194,102,17
2020-04-13,PI,58,7,8,1
2020-04-13,PR,768,18,33,2
2020-04-13,RJ,3221,366,182,12
2020-04-13,RN,376,37,18,1
2020-04-13,RO,42,0,2,0
2020-04-13,RR,113,30,3,0
2020-04-13,RS,685,21,17,1
2020-04-13,SC,826,50,26,2
2020-04-13,SE,45,1,4,0
2020-04-13,SP,8895,140,608,20
2020-04-13,TO,26,0,0,0
2020-04-13,TOTAL,23857,1401,1350,113
2020-04-14,AC,99,9,3,0
2020-04-14,AL,72,14,4,0
2020-04-14,AM,1484,209,90,19
2020-04-14,AP,308,64,7,1
2020-04-14,BA,776,53,26,4
2020-04-14,CE,2070,135,111,10
2020-04-14,DF,651,10,17,2
2020-04-14,ES,557,94,18,1
2020-04-14,GO,284,51,15,0
2020-04-14,MA,630,152,34,2
2020-04-14,MG,884,69,27,4
2020-04-14,MS,115,2,4,0
2020-04-14,MT,138,4,4,0
2020-04-14,PA,384,74,21,7
2020-04-14,PB,152,16,21,5
2020-04-14,PE,1284,130,115,13
2020-04-14,PI,75,17,8,0
2020-04-14,PR,803,35,39,6
2020-04-14,RJ,3410,189,224,42
2020-04-14,RN,399,23,19,1
2020-04-14,RO,69,27,2,0
2020-04-14,RR,114,1,3,0
2020-04-14,RS,720,35,18,1
2020-04-14,SC,853,27,28,2
2020-04-14,SE,46,1,4,0
2020-04-14,SP,9371,476,695,87
2020-04-14,TO,27,1,0,0
2020-04-14,TOTAL,25775,1918,1557,207
2020-04-15,AC,101,2,4,1
2020-04-15,AL,83,11,5,1
2020-04-15,AM,1554,70,106,16
2020-04-15,AP,342,34,7,0
2020-04-15,BA,884,108,28,2
2020-04-15,CE,2291,221,124,13
2020-04-15,DF,688,37,17,0
2020-04-15,ES,734,177,21,3
2020-04-15,GO,304,20,15,0
2020-04-15,MA,695,65,37,3
2020-04-15,MG,903,19,30,3
2020-04-15,MS,121,6,4,0
2020-04-15,MT,151,13,4,0
2020-04-15,PA,487,103,21,0
2020-04-15,PB,165,13,24,3
2020-04-15,PE,1484,200,143,28
2020-04-15,PI,91,16,8,0
2020-04-15,PR,816,13,41,2
2020-04-15,RJ,3743,333,265,41
2020-04-15,RN,400,1,20,1
2020-04-15,RO,73,4,2,0
2020-04-15,RR,142,28,3,0
2020-04-15,RS,762,42,19,1
2020-04-15,SC,884,31,29,1
2020-04-15,SE,48,2,4,0
2020-04-15,SP,11043,1672,778,83
2020-04-15,TO,29,2,1,1
2020-04-15,TOTAL,29018,3243,1760,203
2020-04-16,AC,115,14,5,1
2020-04-16,AL,89,6,5,0
2020-04-16,AM,1719,165,124,18
2020-04-16,AP,362,20,10,3
2020-04-16,BA,967,83,34,6
2020-04-16,CE,2412,121,135,11
2020-04-16,DF,727,39,20,3
2020-04-16,ES,935,201,28,7
2020-04-16,GO,318,14,16,1
2020-04-16,MA,797,102,40,3
2020-04-16,MG,958,55,33,3
2020-04-16,MS,131,10,5,1
2020-04-16,MT,156,5,5,1
2020-04-16,PA,557,70,26,5
2020-04-16,PB,195,30,26,2
2020-04-16,PE,1683,199,160,17
2020-04-16,PI,102,11,8,0
2020-04-16,PR,845,29,43,2
2020-04-16,RJ,3944,201,301,36
2020-04-16,RN,463,63,23,3
2020-04-16,RO,92,19,3,1
2020-04-16,RR,164,22,3,0
2020-04-16,RS,792,30,21,2
2020-04-16,SC,926,42,30,1
2020-04-16,SE,53,5,4,0
2020-04-16,SP,11568,525,853,75
2020-04-16,TO,31,2,1,0
2020-04-16,TOTAL,31101,2083,1962,202
2020-04-17,AC,135,20,5,0
2020-04-17,AL,110,21,7,2
2020-04-17,AM,1809,90,145,21
2020-04-17,AP,375,13,10,0
2020-04-17,BA,1064,97,36,2
2020-04-17,CE,2747,335,155,20
2020-04-17,DF,756,29,24,4
2020-04-17,ES,952,17,28,0
2020-04-17,GO,335,17,16,0
2020-04-17,MA,1040,243,44,4
2020-04-17,MG,1021,63,35,2
2020-04-17,MS,143,12,5,0
2020-04-17,MT,162,6,5,0
2020-04-17,PA,627,70,32,6
2020-04-17,PB,205,10,28,2
2020-04-17,PE,2006,323,186,26
2020-04-17,PI,123,21,9,1
2020-04-17,PR,887,42,44,1
2020-04-17,RJ,4349,405,341,40
2020-04-17,RN,516,53,24,1
2020-04-17,RO,110,18,3,0
2020-04-17,RR,201,37,3,0
2020-04-17,RS,831,39,24,3
2020-04-17,SC,962,36,31,1
2020-04-17,SE,58,5,4,0
2020-04-17,SP,12841,1273,928,75
2020-04-17,TO,32,1,1,0
2020-04-17,TOTAL,34397,3296,2173,211
2020-04-18,AC,142,7,6,1
2020-04-18,AL,132,22,10,3
2020-04-18,AM,1897,88,161,16
2020-04-18,AP,400,25,10,0
2020-04-18,BA,1200,136,40,4
2020-04-18,CE,3062,315,180,25
2020-04-18,DF,796,40,24,0
2020-04-18,ES,1099,147,30,2
2020-04-18,GO,378,43,18,2
2020-04-18,MA,1205,165,48,4
2020-04-18,MG,1077,56,39,4
2020-04-18,MS,161,18,5,0
2020-04-18,MT,171,9,5,0
2020-04-18,PA,641,14,33,1
2020-04-18,PB,236,31,29,1
2020-04-18,PE,2193,187,205,19
2020-04-18,PI,144,21,10,1
2020-04-18,PR,960,73,49,5
2020-04-18,RJ,4543,194,387,46
2020-04-18,RN,561,45,26,2
2020-04-18,RO,128,18,4,1
2020-04-18,RR,222,21,3,0
2020-04-18,RS,854,23,24,0
2020-04-18,SC,975,13,32,1
2020-04-18,SE,71,13,5,1
2020-04-18,SP,13894,1053,991,63
2020-04-18,TO,33,1,1,0
2020-04-18,TOTAL,37175,2778,2375,202
2020-04-19,AC,163,21,6,0
2020-04-19,AL,159,27,15,5
2020-04-19,AM,2044,147,182,21
2020-04-19,AP,416,16,11,1
2020-04-19,BA,1249,49,45,5
2020-04-19,CE,3306,244,189,9
2020-04-19,DF,860,64,24,0
2020-04-19,ES,1195,96,34,4
2020-04-19,GO,393,15,18,0
2020-04-19,MA,1320,115,54,6
2020-04-19,MG,1154,77,39,0
2020-04-19,MS,168,7,5,0
2020-04-19,MT,174,3,5,0
2020-04-19,PA,685,44,34,1
2020-04-19,PB,245,9,32,3
2020-04-19,PE,2459,266,216,11
2020-04-19,PI,158,14,12,2
2020-04-19,PR,1002,42,52,3
2020-04-19,RJ,4675,132,402,15
2020-04-19,RN,595,34,27,1
2020-04-19,RO,160,32,4,0
2020-04-19,RR,244,22,3,0
2020-04-19,RS,869,15,26,2
2020-04-19,SC,1025,50,35,3
2020-04-19,SE,86,15,5,0
2020-04-19,SP,14267,373,1015,24
2020-04-19,TO,34,1,1,0
2020-04-19,TOTAL,39105,1930,2491,116
2020-04-20,AC,176,13,8,2
2020-04-20,AL,171,12,18,3
2020-04-20,AM,2160,116,185,3
2020-04-20,AP,435,19,13,2
2020-04-20,BA,1377,128,47,2
2020-04-20,CE,3485,179,206,17
2020-04-20,DF,875,15,24,0
2020-04-20,ES,1212,17,34,0
2020-04-20,GO,403,10,19,1
2020-04-20,MA,1396,76,60,6
2020-04-20,MG,1189,35,41,2
2020-04-20,MS,171,3,5,0
2020-04-20,MT,181,7,6,1
2020-04-20,PA,902,217,35,1
2020-04-20,PB,263,18,33,1
2020-04-20,PE,2690,231,234,18
2020-04-20,PI,186,28,14,2
2020-04-20,PR,1022,20,53,1
2020-04-20,RJ,4899,224,422,20
2020-04-20,RN,608,13,28,1
2020-04-20,RO,199,39,4,0
2020-04-20,RR,247,3,3,0
2020-04-20,RS,904,35,27,1
2020-04-20,SC,1063,38,35,0
2020-04-20,SE,92,6,5,0
2020-04-20,SP,14580,313,1037,22
2020-04-20,TO,35,1,2,1
2020-04-20,TOTAL,40921,1816,2598,107
2020-04-21,AC,195,19,8,0
2020-04-21,AL,210,39,19,1
2020-04-21,AM,2270,110,193,8
2020-04-21,AP,466,31,13,0
2020-04-21,BA,1504,127,48,1
2020-04-21,CE,3682,197,221,15
2020-04-21,DF,913,38,24,0
2020-04-21,ES,1313,101,34,0
2020-04-21,GO,421,18,19,0
2020-04-21,MA,1604,208,66,6
2020-04-21,MG,1230,41,44,3
2020-04-21,MS,173,2,6,1
2020-04-21,MT,181,0,6,0
2020-04-21,PA,1026,124,38,3
2020-04-21,PB,301,38,39,6
2020-04-21,PE,2908,218,260,26
2020-04-21,PI,206,20,15,1
2020-04-21,PR,1039,17,55,2
2020-04-21,RJ,5306,407,461,39
2020-04-21,RN,646,38,29,1
2020-04-21,RO,223,24,5,1
2020-04-21,RR,280,33,3,0
2020-04-21,RS,918,14,27,0
2020-04-21,SC,1091,28,37,2
2020-04-21,SE,117,25,7,2
2020-04-21,SP,15385,805,1093,56
2020-04-21,TO,36,1,2,0
2020-04-21,TOTAL,43644,2723,2772,174
2020-04-22,AC,214,19,8,0
2020-04-22,AL,243,33,20,1
2020-04-22,AM,2479,209,206,13
2020-04-22,AP,492,26,14,1
2020-04-22,BA,1645,141,53,5
2020-04-22,CE,4116,434,239,18
2020-04-22,DF,959,46,25,1
2020-04-22,ES,1351,38,37,3
2020-04-22,GO,438,17,21,2
2020-04-22,MA,1757,153,76,10
2020-04-22,MG,1283,53,47,3
2020-04-22,MS,175,2,6,0
2020-04-22,MT,205,24,6,0
2020-04-22,PA,1195,169,43,5
2020-04-22,PB,345,44,40,1
2020-04-22,PE,3298,390,282,22
2020-04-22,PI,217,11,15,0
2020-04-22,PR,1077,38,60,5
2020-04-22,RJ,5552,246,490,29
2020-04-22,RN,708,62,34,5
2020-04-22,RO,223,0,5,0
2020-04-22,RR,297,17,3,0
2020-04-22,RS,970,52,28,1
2020-04-22,SC,1115,24,39,2
2020-04-22,SE,118,1,7,0
2020-04-22,SP,15914,529,1134,41
2020-04-22,TO,37,1,2,0
2020-04-22,TOTAL,46423,2779,2940,168
2020-04-23,AC,227,13,10,2
2020-04-23,AL,324,81,22,2
2020-04-23,AM,2888,409,234,28
2020-04-23,AP,555,63,16,2
2020-04-23,BA,1845,200,62,9
2020-04-23,CE,4702,586,271,32
2020-04-23,DF,968,9,26,1
2020-04-23,ES,1453,102,43,6
2020-04-23,GO,453,15,23,2
2020-04-23,MA,1951,194,88,12
2020-04-23,MG,1308,25,51,4
2020-04-23,MS,186,11,7,1
2020-04-23,MT,220,15,7,1
2020-04-23,PA,1267,72,53,10
2020-04-23,PB,386,41,44,4
2020-04-23,PE,3604,306,312,30
2020-04-23,PI,256,39,16,1
2020-04-23,PR,1096,19,62,2
2020-04-23,RJ,6172,620,530,40
2020-04-23,RN,754,46,38,4
2020-04-23,RO,250,27,5,0
2020-04-23,RR,304,7,3,0
2020-04-23,RS,1039,69,29,1
2020-04-23,SC,1170,55,42,3
2020-04-23,SE,135,17,8,1
2020-04-23,SP,16740,826,1345,211
2020-04-23,TO,43,6,2,0
2020-04-23,TOTAL,50296,3873,3349,409
2020-04-24,AC,234,7,11,1
2020-04-24,AL,413,89,27,5
2020-04-24,AM,3194,306,255,21
2020-04-24,AP,648,93,18,2
2020-04-24,BA,1979,134,67,5
2020-04-24,CE,5121,419,293,22
2020-04-24,DF,1012,44,26,0
2020-04-24,ES,1665,212,47,4
2020-04-24,GO,486,33,24,1
2020-04-24,MA,2105,154,100,12
2020-04-24,MG,1419,111,54,3
2020-04-24,MS,213,27,7,0
2020-04-24,MT,241,21,8,1
2020-04-24,PA,1579,312,86,33
2020-04-24,PB,447,61,46,2
2020-04-24,PE,3999,395,352,40
2020-04-24,PI,297,41,17,1
2020-04-24,PR,1133,37,67,5
2020-04-24,RJ,6282,110,570,40
2020-04-24,RN,781,27,40,2
2020-04-24,RO,290,40,6,1
2020-04-24,RR,345,41,3,0
2020-04-24,RS,1096,57,34,5
2020-04-24,SC,1209,39,42,0
2020-04-24,SE,145,10,8,0
2020-04-24,SP,17826,1086,1512,167
2020-04-24,TO,50,7,2,0
2020-04-24,TOTAL,54209,3913,3722,373
2020-04-25,AC,258,24,11,0
2020-04-25,AL,501,88,29,2
2020-04-25,AM,3635,441,287,32
2020-04-25,AP,689,41,20,2
2020-04-25,BA,2116,137,72,5
2020-04-25,CE,5667,546,326,33
2020-04-25,DF,1020,8,27,1
2020-04-25,ES,1711,46,52,5
2020-04-25,GO,506,20,25,1
2020-04-25,MA,2223,118,112,12
2020-04-25,MG,1481,62,58,4
2020-04-25,MS,217,4,7,0
2020-04-25,MT,246,5,9,1
2020-04-25,PA,1745,166,95,9
2020-04-25,PB,499,52,49,3
2020-04-25,PE,4507,508,381,29
2020-04-25,PI,331,34,18,1
2020-04-25,PR,1155,22,71,4
2020-04-25,RJ,6828,546,615,45
2020-04-25,RN,825,44,44,4
2020-04-25,RO,328,38,7,1
2020-04-25,RR,401,56,4,1
2020-04-25,RS,1166,70,35,1
2020-04-25,SC,1235,26,42,0
2020-04-25,SE,154,9,9,1
2020-04-25,SP,20004,2178,1667,155
2020-04-25,TO,58,8,2,0
2020-04-25,TOTAL,59506,5297,4074,352
2020-04-26,AC,279,21,11,0
2020-04-26,AL,560,59,32,3
2020-04-26,AM,3833,198,304,17
2020-04-26,AP,821,132,23,3
2020-04-26,BA,2248,132,74,2
2020-04-26,CE,6260,593,376,50
2020-04-26,DF,1125,105,27,0
2020-04-26,ES,1819,108,57,5
2020-04-26,GO,573,67,25,0
2020-04-26,MA,2410,187,125,13
2020-04-26,MG,1548,67,61,3
2020-04-26,MS,234,17,7,0
2020-04-26,MT,249,3,9,0
2020-04-26,PA,2070,325,114,19
2020-04-26,PB,543,44,50,1
2020-04-26,PE,4898,391,415,34
2020-04-26,PI,364,33,20,2
2020-04-26,PR,1171,16,75,4
2020-04-26,RJ,7111,283,645,30
2020-04-26,RN,832,7,45,1
2020-04-26,RO,364,36,10,3
2020-04-26,RR,407,6,4,0
2020-04-26,RS,1208,42,38,3
2020-04-26,SC,1337,102,43,1
2020-04-26,SE,175,21,9,0
2020-04-26,SP,20715,711,1700,33
2020-04-26,TO,67,9,2,0
2020-04-26,TOTAL,63221,3715,4301,227
2020-04-27,AC,301,22,14,3
2020-04-27,AL,643,83,34,2
2020-04-27,AM,3928,95,320,16
2020-04-27,AP,842,21,26,3
2020-04-27,BA,2356,108,83,9
2020-04-27,CE,6783,523,397,21
2020-04-27,DF,1189,64,28,1
2020-04-27,ES,1944,125,63,6
2020-04-27,GO,616,43,26,1
2020-04-27,MA,2528,118,145,20
2020-04-27,MG,1586,38,62,1
2020-04-27,MS,238,4,9,2
2020-04-27,MT,256,7,10,1
2020-04-27,PA,2219,149,122,8
2020-04-27,PB,633,90,53,3
2020-04-27,PE,5358,460,450,35
2020-04-27,PI,408,44,21,1
2020-04-27,PR,1201,30,77,2
2020-04-27,RJ,7944,833,677,32
2020-04-27,RN,857,25,48,3
2020-04-27,RO,393,29,10,0
2020-04-27,RR,425,18,4,0
2020-04-27,RS,1256,48,45,7
2020-04-27,SC,1476,139,44,1
2020-04-27,SE,211,36,11,2
2020-04-27,SP,21696,981,1825,125
2020-04-27,TO,79,12,2,0
2020-04-27,TOTAL,67366,4145,4606,305
2020-04-28,AC,317,16,16,2
2020-04-28,AL,777,134,36,2
2020-04-28,AM,4337,409,351,31
2020-04-28,AP,918,76,28,2
2020-04-28,BA,2564,208,93,10
2020-04-28,CE,6985,202,417,20
2020-04-28,DF,1230,41,28,0
2020-04-28,ES,2164,220,77,14
2020-04-28,GO,661,45,27,1
2020-04-28,MA,2804,276,166,21
2020-04-28,MG,1649,63,71,9
2020-04-28,MS,240,2,9,0
2020-04-28,MT,263,7,11,1
2020-04-28,PA,2319,100,132,10
2020-04-28,PB,698,65,57,4
2020-04-28,PE,5724,366,508,58
2020-04-28,PI,454,46,24,3
2020-04-28,PR,1286,85,79,2
2020-04-28,RJ,8504,560,738,61
2020-04-28,RN,1086,229,54,6
2020-04-28,RO,413,20,11,1
2020-04-28,RR,425,0,4,0
2020-04-28,RS,1350,94,49,4
2020-04-28,SC,1995,519,44,0
2020-04-28,SE,280,69,11,0
2020-04-28,SP,24041,2345,2049,224
2020-04-28,TO,116,37,2,0
2020-04-28,TOTAL,73600,6234,5092,486
2020-04-29,AC,354,37,18,2
2020-04-29,AL,957,180,41,5
2020-04-29,AM,4801,464,380,29
2020-04-29,AP,1016,98,31,3
2020-04-29,BA,2676,112,100,7
2020-04-29,CE,7409,424,450,33
2020-04-29,DF,1313,83,28,0
2020-04-29,ES,2538,374,84,7
2020-04-29,GO,705,44,27,0
2020-04-29,MA,3190,386,184,18
2020-04-29,MG,1758,109,80,9
2020-04-29,MS,249,9,9,0
2020-04-29,MT,292,29,11,0
2020-04-29,PA,2586,267,156,24
2020-04-29,PB,814,116,62,5
2020-04-29,PE,6194,470,538,30
2020-04-29,PI,513,59,24,0
2020-04-29,PR,1364,78,84,5
2020-04-29,RJ,8869,365,794,56
2020-04-29,RN,1177,91,56,2
2020-04-29,RO,433,20,15,4
2020-04-29,RR,426,1,4,0
2020-04-29,RS,1420,70,51,2
2020-04-29,SC,2085,90,46,2
2020-04-29,SE,280,0,11,0
2020-04-29,SP,26158,2117,2247,198
2020-04-29,TO,137,21,3,1
2020-04-29,TOTAL,79714,6114,5534,442
2020-04-30,AC,404,50,19,1
2020-04-30,AL,1045,88,47,6
2020-04-30,AM,5254,453,425,45
2020-04-30,AP,1080,64,34,3
2020-04-30,BA,2867,191,106,6
2020-04-30,CE,7861,452,492,42
2020-04-30,DF,1423,110,30,2
2020-04-30,ES,2688,150,93,9
2020-04-30,GO,781,76,29,2
2020-04-30,MA,3506,316,204,20
2020-04-30,MG,1827,69,82,2
2020-04-30,MS,255,6,9,0
2020-04-30,MT,302,10,11,0
2020-04-30,PA,2999,413,224,68
2020-04-30,PB,926,112,67,5
2020-04-30,PE,6876,682,565,27
2020-04-30,PI,600,87,24,0
2020-04-30,PR,1423,59,88,4
2020-04-30,RJ,9453,584,854,60
2020-04-30,RN,1297,120,56,0
2020-04-30,RO,502,69,16,1
2020-04-30,RR,519,93,7,3
2020-04-30,RS,1529,109,58,7
2020-04-30,SC,2394,309,48,2
2020-04-30,SE,453,173,14,3
2020-04-30,SP,28698,2540,2375,128
2020-04-30,TO,164,27,3,0
2020-04-30,TOTAL,87126,7412,5980,446
2020-05-01,AC,487,83,19,0
2020-05-01,AL,1226,181,53,6
2020-05-01,AM,5723,469,476,51
2020-05-01,AP,1121,41,37,3
2020-05-01,BA,3140,273,117,11
2020-05-01,CE,8000,139,539,47
2020-05-01,DF,1546,123,31,1
2020-05-01,ES,2913,225,101,8
2020-05-01,GO,808,27,29,0
2020-05-01,MA,3805,299,224,20
2020-05-01,MG,1935,108,88,6
2020-05-01,MS,261,6,9,0
2020-05-01,MT,320,18,11,0
2020-05-01,PA,3359,360,263,39
2020-05-01,PB,1034,108,74,7
2020-05-01,PE,7334,458,603,38
2020-05-01,PI,665,65,26,2
2020-05-01,PR,1464,41,92,4
2020-05-01,RJ,10166,713,921,67
2020-05-01,RN,1366,69,59,3
2020-05-01,RO,585,83,18,2
2020-05-01,RR,519,0,7,0
2020-05-01,RS,1619,90,62,4
2020-05-01,SC,2104,-290,50,2
2020-05-01,SE,517,64,14,0
2020-05-01,SP,30374,1676,2511,136
2020-05-01,TO,191,27,4,1
2020-05-01,TOTAL,92582,5456,6438,458
