ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4305587,Colinas,RS,2499,0,0,,,,,,,,
5108402,Várzea Grande,MT,271339,2,4,,,,,,,,
3125952,Fervedouro,MG,10989,0,0,,,,,,,,
4305603,Colorado,RS,3499,0,0,,,,,,,,
4207304,Imbituba,SC,43624,5,7,,,,,,,,
2929354,São José da Vitória,BA,6081,0,0,,,,,,,,
4109005,Guapirama,PR,3942,0,0,,,,,,,,
4322004,Triunfo,RS,28084,0,0,,,,,,,,
3502804,Araçatuba,SP,193828,0,0,,,,,,,,
2929370,São José do Jacuípe,BA,10735,0,0,,,,,,,,
3306206,Vassouras,RJ,35622,0,0,,,,,,,,
4125407,São José da Boa Vista,PR,6512,0,0,,,,,,,,
3109600,Cachoeira da Prata,MG,3716,0,0,,,,,,,,
3519204,Iacri,SP,6457,0,0,,,,,,,,
2601706,Belo Jardim,PE,75729,1,10,,,,,,,,
2913002,Ibitiara,BA,16779,0,0,,,,,,,,
2503407,Cacimba de Areia,PB,3731,0,0,,,,,,,,
3126000,Florestal,MG,7278,0,0,,,,,,,,
2306801,Jaguaribara,CE,11200,0,0,,,,,,,,
2405108,Jandaíra,RN,6920,0,0,,,,,,,,
2208502,Porto,PI,12324,0,0,,,,,,,,
3535606,Paraibuna,SP,18166,0,0,,,,,,,,
2110203,Santa Rita,MA,36556,0,0,,,,,,,,
2929404,São Miguel das Matas,BA,12051,0,0,,,,,,,,
1504000,Limoeiro do Ajuru,PA,27760,0,0,,,,,,,,
3142403,Moema,MG,7487,0,0,,,,,,,,
3552007,Silveiras,SP,6193,0,0,,,,,,,,
1717008,Pindorama do Tocantins,TO,4534,0,0,,,,,,,,
5206800,Damolândia,GO,2919,0,0,,,,,,,,
4125456,São José das Palmeiras,PR,3832,0,0,,,,,,,,
3158805,Santana do Jacaré,MG,4845,0,0,,,,,,,,
3519253,Iaras,SP,8230,0,0,,,,,,,,
5108501,Vera,MT,10820,0,0,,,,,,,,
2110237,Santana do Maranhão,MA,13199,0,0,,,,,,,,
4305702,Condor,RS,6826,0,0,,,,,,,,
2208551,Porto Alegre do Piauí,PI,2656,0,0,,,,,,,,
4207403,Imbuia,SC,6087,0,0,,,,,,,,
4109104,Guaporema,PR,2291,0,0,,,,,,,,
4322103,Tucunduva,RS,5979,0,0,,,,,,,,
3502903,Araçoiaba da Serra,SP,31915,0,0,,,,,,,,
1504059,Mãe do Rio,PA,29112,0,0,,,,,,,,
3306305,Volta Redonda,RJ,263659,7,3,,,,,,,,
4125506,São José dos Pinhais,PR,302759,0,0,,,,,,,,
2700102,Água Branca,AL,20422,0,0,,,,,,,,
2110278,Santo Amaro do Maranhão,MA,15623,0,0,,,,,,,,
3519303,Ibaté,SP,33884,0,0,,,,,,,,
2601805,Betânia,PE,12589,0,0,,,,,,,,
2913101,Ibititá,BA,17957,0,0,,,,,,,,
3109709,Cachoeira de Minas,MG,11607,0,0,,,,,,,,
2503506,Cacimba de Dentro,PB,17153,0,0,,,,,,,,
2306900,Jaguaribe,CE,34503,0,0,,,,,,,,
2405207,Janduís,RN,5402,0,0,,,,,,,,
2208601,Prata do Piauí,PI,3104,0,0,,,,,,,,
3535705,Paraíso,SP,6330,0,0,,,,,,,,
3126109,Formiga,MG,68236,0,0,,,,,,,,
2110302,Santo Antônio dos Lopes,MA,14237,0,0,,,,,,,,
2929503,São Sebastião do Passé,BA,45660,0,0,,,,,,,,
1700707,Alvorada,TO,8526,0,0,,,,,,,,
3142502,Monjolos,MG,2339,0,0,,,,,,,,
4322152,Tunas,RS,4595,0,0,,,,,,,,
3552106,Socorro,SP,39896,0,0,,,,,,,,
1504109,Magalhães Barata,PA,8298,0,0,,,,,,,,
4125555,São Manoel do Paraná,PR,2184,0,0,,,,,,,,
3158904,Santana do Manhuaçu,MG,8849,0,0,,,,,,,,
5108600,Vila Rica,MT,24392,0,0,,,,,,,,
5206909,Davinópolis,GO,2130,0,0,,,,,,,,
2503555,Cacimbas,PB,7148,0,0,,,,,,,,
4305801,Constantina,RS,10101,0,0,,,,,,,,
2208650,Queimada Nova,PI,8821,0,0,,,,,,,,
4322186,Tupanci do Sul,RS,1578,0,0,,,,,,,,
4207502,Indaial,SC,65000,0,0,,,,,,,,
4109203,Guaraci,PR,5463,0,0,,,,,,,,
3503000,Aramina,SP,5519,0,0,,,,,,,,
4322202,Tupanciretã,RS,23615,0,0,,,,,,,,
4125605,São Mateus do Sul,PR,45000,0,0,,,,,,,,
2700201,Anadia,AL,17832,0,0,,,,,,,,
3158953,Santana do Paraíso,MG,32232,0,0,,,,,,,,
4305835,Coqueiro Baixo,RS,1560,0,0,,,,,,,,
3519402,Ibirá,SP,11980,0,0,,,,,,,,
2601904,Bezerros,PE,60469,0,0,,,,,,,,
2913200,Ibotirama,BA,27762,0,0,,,,,,,,
3109808,Cachoeira Dourada,MG,2676,0,0,,,,,,,,
2503605,Caiçara,PB,7288,0,0,,,,,,,,
2405306,Januário Cicco,RN,9989,0,0,,,,,,,,
4305850,Coqueiros do Sul,RS,2467,0,0,,,,,,,,
2208700,Redenção do Gurguéia,PI,8618,0,0,,,,,,,,
3535804,Paranapanema,SP,19545,0,0,,,,,,,,
2307007,Jaguaruana,CE,33607,0,0,,,,,,,,
3126208,Formoso,MG,9184,0,0,,,,,,,,
2110401,São Benedito do Rio Preto,MA,18319,0,0,,,,,,,,
2929602,Sapeaçu,BA,18083,0,0,,,,,,,,
3142601,Monsenhor Paulo,MG,8671,0,0,,,,,,,,
4322251,Tupandi,RS,4421,0,0,,,,,,,,
3552205,Sorocaba,SP,652481,0,0,,,,,,,,
4305871,Coronel Barros,RS,2556,0,0,,,,,,,,
1504208,Marabá,PA,266932,1,4,,,,,,,,
1717206,Piraquê,TO,3038,0,0,,,,,,,,
3159001,Santana do Riacho,MG,4280,0,0,,,,,,,,
4207577,Iomerê,SC,2899,0,0,,,,,,,,
4305900,Coronel Bicaco,RS,7801,0,0,,,,,,,,
4207601,Ipira,SC,4599,0,0,,,,,,,,
4109302,Guaraniaçu,PR,13817,0,0,,,,,,,,
4322301,Tuparendi,RS,8533,0,0,,,,,,,,
3503109,Arandu,SP,6360,0,0,,,,,,,,
4125704,São Miguel do Iguaçu,PR,27330,0,0,,,,,,,,
2700300,Arapiraca,AL,232671,0,0,,,,,,,,
3519501,Ibirarema,SP,7459,0,0,,,,,,,,
4305934,Coronel Pilar,RS,1734,0,0,,,,,,,,
2602001,Bodocó,PE,37571,0,0,,,,,,,,
3109907,Caetanópolis,MG,11287,0,0,,,,,,,,
4322327,Turuçu,RS,3590,0,0,,,,,,,,
2503704,Cajazeiras,PB,61816,0,0,,,,,,,,
2405405,Japi,RN,5306,0,0,,,,,,,,
2913309,Ichu,BA,6418,0,0,,,,,,,,
3535903,Paranapuã,SP,4035,0,0,,,,,,,,
2307106,Jardim,CE,27074,0,0,,,,,,,,
3126307,Fortaleza de Minas,MG,4382,0,0,,,,,,,,
2110500,São Bento,MA,45560,0,0,,,,,,,,
2929701,Sátiro Dias,BA,20376,0,0,,,,,,,,
4207650,Iporã do Oeste,SC,8876,0,0,,,,,,,,
4305959,Cotiporã,RS,4004,0,0,,,,,,,,
4322343,Ubiretama,RS,2248,0,0,,,,,,,,
2208809,Regeneração,PI,17697,0,0,,,,,,,,
3142700,Montalvânia,MG,15689,0,0,,,,,,,,
4322350,União da Serra,RS,1393,0,0,,,,,,,,
3552304,Sud Mennucci,SP,7723,0,0,,,,,,,,
1504307,Maracanã,PA,28668,0,0,,,,,,,,
3503158,Arapeí,SP,2516,0,0,,,,,,,,
4305975,Coxilha,RS,2880,0,0,,,,,,,,
4125753,São Pedro do Iguaçu,PR,6336,0,0,,,,,,,,
3159100,Santana dos Montes,MG,3892,0,0,,,,,,,,
5207105,Diorama,GO,2546,0,0,,,,,,,,
4207684,Ipuaçu,SC,7331,0,0,,,,,,,,
5108808,Nova Guarita,MT,4523,0,0,,,,,,,,
2503753,Cajazeirinhas,PB,3181,0,0,,,,,,,,
4322376,Unistalda,RS,2474,0,0,,,,,,,,
4207700,Ipumirim,SC,7530,0,0,,,,,,,,
2929750,Saubara,BA,12311,0,0,,,,,,,,
4306007,Crissiumal,RS,14233,0,0,,,,,,,,
4109401,Guarapuava,PR,179256,0,0,,,,,,,,
2208858,Riacho Frio,PI,4248,0,0,,,,,,,,
4322400,Uruguaiana,RS,129720,0,0,,,,,,,,
3503208,Araraquara,SP,228664,0,0,,,,,,,,
2208874,Ribeira do Piauí,PI,4393,0,0,,,,,,,,
4125803,São Pedro do Ivaí,PR,10864,0,0,,,,,,,,
3519600,Ibitinga,SP,58188,0,0,,,,,,,,
2602100,Bom Conselho,PE,47991,0,0,,,,,,,,
3110004,Caeté,MG,44066,0,0,,,,,,,,
2700409,Atalaia,AL,47528,0,0,,,,,,,,
5108857,Nova Marilândia,MT,3133,0,0,,,,,,,,
2503803,Caldas Brandão,PB,5986,0,0,,,,,,,,
2405504,Jardim de Angicos,RN,2666,0,0,,,,,,,,
2913408,Igaporã,BA,16255,0,0,,,,,,,,
3536000,Parapuã,SP,11085,0,0,,,,,,,,
2307205,Jati,CE,7827,0,0,,,,,,,,
3126406,Fortuna de Minas,MG,2913,0,0,,,,,,,,
2929800,Saúde,BA,13343,0,0,,,,,,,,
4306056,Cristal,RS,7792,0,0,,,,,,,,
1701002,Ananás,TO,9798,0,0,,,,,,,,
2208908,Ribeiro Gonçalves,PI,7185,0,0,,,,,,,,
4207759,Iraceminha,SC,4103,0,0,,,,,,,,
2110609,São Bernardo,MA,28020,0,0,,,,,,,,
3552403,Sumaré,SP,269522,0,0,,,,,,,,
1504406,Marapanim,PA,27471,0,0,,,,,,,,
4306072,Cristal do Sul,RS,2918,0,0,,,,,,,,
3142809,Monte Alegre de Minas,MG,20979,0,0,,,,,,,,
1504422,Marituba,PA,125435,0,0,,,,,,,,
3159209,Santa Rita de Caldas,MG,9208,0,0,,,,,,,,
5108907,Nova Maringá,MT,7975,0,0,,,,,,,,
2913457,Igrapiúna,BA,14288,0,0,,,,,,,,
2307254,Jijoca de Jericoacoara,CE,19224,0,0,,,,,,,,
4306106,Cruz Alta,RS,63615,0,0,,,,,,,,
1701051,Angico,TO,3401,0,0,,,,,,,,
4109500,Guaraqueçaba,PR,7944,0,0,,,,,,,,
4207809,Irani,SC,10202,0,0,,,,,,,,
2110658,São Domingos do Azeitão,MA,7259,0,0,,,,,,,,
1504455,Medicilândia,PA,30315,0,0,,,,,,,,
3503307,Araras,SP,130102,0,0,,,,,,,,
4322509,Vacaria,RS,65135,0,0,,,,,,,,
4125902,São Pedro do Paraná,PR,2459,0,0,,,,,,,,
4306130,Cruzaltense,RS,2077,0,0,,,,,,,,
5207253,Doverlândia,GO,7795,0,0,,,,,,,,
3110103,Caiana,MG,5398,0,0,,,,,,,,
2700508,Barra de Santo Antônio,AL,15909,0,0,,,,,,,,
3519709,Ibiúna,SP,77005,0,0,,,,,,,,
2503902,Camalaú,PB,5996,0,0,,,,,,,,
5108956,Nova Monte Verde,MT,8730,1,3,,,,,,,,
4322525,Vale Verde,RS,3448,0,0,,,,,,,,
2602209,Bom Jardim,PE,38976,0,0,,,,,,,,
2405603,Jardim de Piranhas,RN,14734,0,0,,,,,,,,
2913507,Iguaí,BA,27865,0,0,,,,,,,,
4322533,Vale do Sol,RS,11689,0,0,,,,,,,,
2307304,Juazeiro do Norte,CE,268248,1,7,,,,,,,,
3126505,Francisco Badaró,MG,10553,0,0,,,,,,,,
2209005,Rio Grande do Piauí,PI,6330,0,0,,,,,,,,
4322541,Vale Real,RS,5594,0,0,,,,,,,,
3536109,Pardinho,SP,6191,0,0,,,,,,,,
1701101,Aparecida do Rio Negro,TO,4672,0,0,,,,,,,,
4207858,Irati,SC,2004,0,0,,,,,,,,
2110708,São Domingos do Maranhão,MA,33699,0,0,,,,,,,,
2929909,Seabra,BA,45395,0,0,,,,,,,,
3552502,Suzano,SP,288056,2,8,,,,,,,,
1504505,Melgaço,PA,26652,0,0,,,,,,,,
3142908,Monte Azul,MG,21884,0,0,,,,,,,,
3503356,Arco-Íris,SP,1873,0,0,,,,,,,,
4322558,Vanini,RS,2094,0,0,,,,,,,,
1717503,Pium,TO,7447,0,0,,,,,,,,
3159308,Santa Rita de Jacutinga,MG,5054,0,0,,,,,,,,
4306205,Cruzeiro do Sul,RS,12215,1,4,,,,,,,,
4207908,Irineópolis,SC,11061,0,0,,,,,,,,
3552551,Suzanápolis,SP,3790,0,0,,,,,,,,
4109609,Guaratuba,PR,35588,0,0,,,,,,,,
3503406,Arealva,SP,8402,0,0,,,,,,,,
4322608,Venâncio Aires,RS,70179,0,0,,,,,,,,
5207352,Edealina,GO,3811,0,0,,,,,,,,
4126009,São Sebastião da Amoreira,PR,8968,0,0,,,,,,,,
3110202,Cajuri,MG,4114,0,0,,,,,,,,
3159357,Santa Rita de Minas,MG,7097,0,0,,,,,,,,
2700607,Barra de São Miguel,AL,8336,0,0,,,,,,,,
3519808,Icém,SP,8055,0,0,,,,,,,,
2602308,Bonito,PE,38069,0,0,,,,,,,,
2405702,Jardim do Seridó,RN,12566,0,0,,,,,,,,
2913606,Ilhéus,BA,178210,1,2,,,,,,,,
2504009,Campina Grande,PB,407754,0,0,,,,,,,,
2307403,Jucás,CE,24540,0,0,,,,,,,,
3126604,Francisco Dumont,MG,5188,0,0,,,,,,,,
2209104,Santa Cruz do Piauí,PI,6134,0,0,,,,,,,,
3536208,Pariquera-Açu,SP,19465,0,0,,,,,,,,
2930006,Sebastião Laranjeiras,BA,11615,0,0,,,,,,,,
2110807,São Félix de Balsas,MA,4484,0,0,,,,,,,,
3552601,Tabapuã,SP,12178,0,0,,,,,,,,
4109658,Honório Serpa,PR,5705,0,0,,,,,,,,
1504604,Mocajuba,PA,29846,0,0,,,,,,,,
3143005,Monte Belo,MG,13449,0,0,,,,,,,,
2504033,Capim,PB,6441,0,0,,,,,,,,
5207402,Edéia,GO,12140,0,0,,,,,,,,
3159407,Santa Rita de Ibitipoca,MG,3580,0,0,,,,,,,,
4306304,David Canabarro,RS,4842,0,0,,,,,,,,
2209153,Santa Cruz dos Milagres,PI,3940,0,0,,,,,,,,
3536257,Parisi,SP,2142,0,0,,,,,,,,
4208005,Itá,SC,6311,0,0,,,,,,,,
2110856,São Francisco do Brejão,MA,11633,0,0,,,,,,,,
2504074,Caraúbas,PB,4143,0,0,,,,,,,,
4109708,Ibaiti,PR,30888,0,0,,,,,,,,
4306320,Derrubadas,RS,3125,0,0,,,,,,,,
3503505,Areias,SP,3869,0,0,,,,,,,,
4322707,Vera Cruz,RS,25866,0,0,,,,,,,,
4126108,São Tomé,PR,5686,0,0,,,,,,,,
3110301,Caldas,MG,14464,0,0,,,,,,,,
2700706,Batalha,AL,18631,0,0,,,,,,,,
3519907,Iepê,SP,8070,0,0,,,,,,,,
2602407,Brejão,PE,8980,0,0,,,,,,,,
2405801,João Câmara,RN,34839,0,0,,,,,,,,
2913705,Inhambupe,BA,40908,0,0,,,,,,,,
2504108,Carrapateira,PB,2635,0,0,,,,,,,,
2307502,Lavras da Mangabeira,CE,31359,0,0,,,,,,,,
3126703,Francisco Sá,MG,26325,0,0,,,,,,,,
4306353,Dezesseis de Novembro,RS,2769,0,0,,,,,,,,
2209203,Santa Filomena,PI,6155,0,0,,,,,,,,
3536307,Patrocínio Paulista,SP,14223,0,0,,,,,,,,
2930105,Senhor do Bonfim,BA,80769,0,0,,,,,,,,
2110906,São Francisco do Maranhão,MA,11971,0,0,,,,,,,,
3552700,Tabatinga,SP,16021,0,0,,,,,,,,
4109757,Ibema,PR,6374,0,0,,,,,,,,
1701309,Aragominas,TO,5887,0,0,,,,,,,,
1504703,Moju,PA,78629,0,0,,,,,,,,
3143104,Monte Carmelo,MG,48096,0,0,,,,,,,,
4306379,Dilermando de Aguiar,RS,3133,0,0,,,,,,,,
5207501,Estrela do Norte,GO,3382,0,0,,,,,,,,
3159506,Santa Rita do Itueto,MG,5719,0,0,,,,,,,,
2504157,Casserengue,PB,7436,0,0,,,,,,,,
3126752,Franciscópolis,MG,5708,0,0,,,,,,,,
4306403,Dois Irmãos,RS,30472,1,6,,,,,,,,
4208104,Itaiópolis,SC,21385,0,0,,,,,,,,
2930154,Serra do Ramalho,BA,33000,0,0,,,,,,,,
4109807,Ibiporã,PR,52848,0,0,,,,,,,,
5207535,Faina,GO,6975,0,0,,,,,,,,
3143153,Monte Formoso,MG,4917,0,0,,,,,,,,
3503604,Areiópolis,SP,11078,0,0,,,,,,,,
4322806,Veranópolis,RS,24885,0,0,,,,,,,,
4306429,Dois Irmãos das Missões,RS,2166,0,0,,,,,,,,
4126207,Sapopema,PR,6906,0,0,,,,,,,,
3110400,Camacho,MG,3086,0,0,,,,,,,,
3520004,Igaraçu do Tietê,SP,24525,0,0,,,,,,,,
2700805,Belém,AL,4517,0,0,,,,,,,,
2602506,Brejinho,PE,7464,0,0,,,,,,,,
2405900,João Dias,RN,2693,0,0,,,,,,,,
2913804,Ipecaetá,BA,15596,0,0,,,,,,,,
2504207,Catingueira,PB,4927,0,0,,,,,,,,
2307601,Limoeiro do Norte,CE,58552,0,0,,,,,,,,
3126802,Frei Gaspar,MG,6026,0,0,,,,,,,,
4306452,Dois Lajeados,RS,3424,0,0,,,,,,,,
2209302,Santa Luz,PI,5741,0,0,,,,,,,,
3536406,Paulicéia,SP,7065,0,0,,,,,,,,
2111003,São João Batista,MA,20272,0,0,,,,,,,,
2930204,Sento Sé,BA,41576,0,0,,,,,,,,
1504802,Monte Alegre,PA,56391,0,0,,,,,,,,
3143203,Monte Santo de Minas,MG,21932,0,0,,,,,,,,
4322855,Vespasiano Corrêa,RS,1966,0,0,,,,,,,,
1717800,Ponte Alta do Bom Jesus,TO,4647,0,0,,,,,,,,
3552809,Taboão da Serra,SP,275948,2,2,,,,,,,,
5207600,Fazenda Nova,GO,6125,0,0,,,,,,,,
4126256,Sarandi,PR,91344,0,0,,,,,,,,
2307635,Madalena,CE,19616,0,0,,,,,,,,
2111029,São João do Carú,MA,15483,0,0,,,,,,,,
3159605,Santa Rita do Sapucaí,MG,41886,0,0,,,,,,,,
4126272,Saudade do Iguaçu,PR,5410,0,0,,,,,,,,
2307650,Maracanaú,CE,223188,0,0,,,,,,,,
4306502,Dom Feliciano,RS,15224,0,0,,,,,,,,
2209351,Santana do Piauí,PI,4552,0,0,,,,,,,,
4208203,Itajaí,SC,208958,16,6,,,,,,,,
2111052,São João do Paraíso,MA,10963,0,0,,,,,,,,
4109906,Icaraíma,PR,8561,0,0,,,,,,,,
3503703,Ariranha,SP,9365,0,0,,,,,,,,
4322905,Viadutos,RS,5237,0,0,,,,,,,,
2209377,Santa Rosa do Piauí,PI,5177,0,0,,,,,,,,
4126306,Sengés,PR,19373,0,0,,,,,,,,
2111078,São João do Soter,MA,18225,0,0,,,,,,,,
3520103,Igarapava,SP,29902,0,0,,,,,,,,
2700904,Belo Monte,AL,6786,0,0,,,,,,,,
2602605,Brejo da Madre de Deus,PE,49624,0,0,,,,,,,,
3110509,Camanducaia,MG,22007,0,0,,,,,,,,
2913903,Ipiaú,BA,47606,0,0,,,,,,,,
2504306,Catolé do Rocha,PB,30360,0,0,,,,,,,,
2307700,Maranguape,CE,125058,0,0,,,,,,,,
3126901,Frei Inocêncio,MG,9543,0,0,,,,,,,,
2406007,José da Penha,RN,6050,0,0,,,,,,,,
4306551,Dom Pedro de Alcântara,RS,2618,0,0,,,,,,,,
2209401,Santo Antônio de Lisboa,PI,6270,0,0,,,,,,,,
3536505,Paulínia,SP,100128,0,0,,,,,,,,
2111102,São João dos Patos,MA,25448,0,0,,,,,,,,
2930303,Serra Dourada,BA,18352,0,0,,,,,,,,
1504901,Muaná,PA,38616,0,0,,,,,,,,
3143302,Montes Claros,MG,398288,0,0,,,,,,,,
3552908,Taciba,SP,6152,0,0,,,,,,,,
4126355,Serranópolis do Iguaçu,PR,4645,0,0,,,,,,,,
1717909,Ponte Alta do Tocantins,TO,7872,0,0,,,,,,,,
3159704,Santa Rosa da Serra,MG,3377,0,0,,,,,,,,
2504355,Caturité,PB,4810,0,0,,,,,,,,
3126950,Frei Lagonegro,MG,3498,0,0,,,,,,,,
4306601,Dom Pedrito,RS,39853,1,2,,,,,,,,
2209450,Santo Antônio dos Milagres,PI,2120,0,0,,,,,,,,
4208302,Itapema,SC,59147,1,1,,,,,,,,
4110003,Iguaraçu,PR,4309,0,0,,,,,,,,
1504950,Nova Esperança do Piriá,PA,20727,0,0,,,,,,,,
4323002,Viamão,RS,252872,1,4,,,,,,,,
3503802,Artur Nogueira,SP,51126,0,0,,,,,,,,
3536570,Paulistânia,SP,1840,0,0,,,,,,,,
4126405,Sertaneja,PR,5678,0,0,,,,,,,,
2701001,Boca da Mata,AL,27498,0,0,,,,,,,,
3520202,Igaratá,SP,9397,0,0,,,,,,,,
2602704,Buenos Aires,PE,13050,0,0,,,,,,,,
2914000,Ipirá,BA,62697,0,0,,,,,,,,
3110608,Cambuí,MG,28924,0,0,,,,,,,,
1504976,Nova Ipixuna,PA,16032,0,0,,,,,,,,
2504405,Conceição,PB,18903,0,0,,,,,,,,
2406106,Jucurutu,RN,18490,0,0,,,,,,,,
2209500,Santo Inácio do Piauí,PI,3726,0,0,,,,,,,,
3536604,Paulo de Faria,SP,8939,0,0,,,,,,,,
3127008,Fronteira,MG,16744,0,0,,,,,,,,
2307809,Marco,CE,26738,0,0,,,,,,,,
2930402,Serra Preta,BA,16171,0,0,,,,,,,,
2111201,São José de Ribamar,MA,176008,0,0,,,,,,,,
4110052,Iguatu,PR,2303,0,0,,,,,,,,
3143401,Monte Sião,MG,23238,0,0,,,,,,,,
3553005,Taguaí,SP,12851,0,0,,,,,,,,
1505007,Nova Timboteua,PA,14791,0,0,,,,,,,,
1718006,Porto Alegre do Tocantins,TO,3071,0,0,,,,,,,,
3159803,Santa Vitória,MG,19520,0,0,,,,,,,,
4110078,Imbaú,PR,12550,0,0,,,,,,,,
5207808,Firminópolis,GO,12783,0,0,,,,,,,,
1505031,Novo Progresso,PA,25102,0,0,,,,,,,,
2406155,Jundiá,RN,3881,0,0,,,,,,,,
4306700,Dona Francisca,RS,3352,0,0,,,,,,,,
3127057,Fronteira dos Vales,MG,4743,0,0,,,,,,,,
2111250,São José dos Basílios,MA,7489,0,0,,,,,,,,
4208401,Itapiranga,SC,16541,0,0,,,,,,,,
4110102,Imbituva,PR,31391,0,0,,,,,,,,
2209559,São Braz do Piauí,PI,4374,0,0,,,,,,,,
3143450,Montezuma,MG,8106,0,0,,,,,,,,
4323101,Vicente Dutra,RS,5187,0,0,,,,,,,,
3503901,Arujá,SP,85199,1,1,,,,,,,,
3127073,Fruta de Leite,MG,5758,0,0,,,,,,,,
1505064,Novo Repartimento,PA,72347,0,0,,,,,,,,
4126504,Sertanópolis,PR,16429,0,0,,,,,,,,
2701100,Branquinha,AL,10709,0,0,,,,,,,,
3520301,Iguape,SP,30519,0,0,,,,,,,,
4306734,Doutor Maurício Cardoso,RS,5154,0,0,,,,,,,,
2602803,Buíque,PE,57120,0,0,,,,,,,,
3110707,Cambuquira,MG,13040,0,0,,,,,,,,
2504504,Condado,PB,6743,0,0,,,,,,,,
2406205,Lagoa d'Anta,RN,6743,0,0,,,,,,,,
2914109,Ipupiara,BA,10107,0,0,,,,,,,,
3536703,Pederneiras,SP,45314,0,0,,,,,,,,
4208450,Itapoá,SC,18749,0,0,,,,,,,,
3127107,Frutal,MG,58295,0,0,,,,,,,,
2307908,Martinópole,CE,10990,0,0,,,,,,,,
2930501,Serrinha,BA,82621,0,0,,,,,,,,
2111300,São Luís,MA,1082935,10,7,,,,,,,,
4306759,Doutor Ricardo,RS,2074,0,0,,,,,,,,
2209609,São Félix do Piauí,PI,2909,0,0,,,,,,,,
3143500,Morada Nova de Minas,MG,8813,0,0,,,,,,,,
3503950,Aspásia,SP,1845,0,0,,,,,,,,
4306767,Eldorado do Sul,RS,38199,1,6,,,,,,,,
3553104,Taiaçu,SP,6230,0,0,,,,,,,,
1505106,Óbidos,PA,50596,0,0,,,,,,,,
3159902,Santo Antônio do Amparo,MG,18462,0,0,,,,,,,,
5207907,Flores de Goiás,GO,14747,0,0,,,,,,,,
4208500,Ituporanga,SC,24343,0,0,,,,,,,,
4110201,Inácio Martins,PR,11319,0,0,,,,,,,,
2209658,São Francisco de Assis do Piauí,PI,5810,0,0,,,,,,,,
4306809,Encantado,RS,22009,0,0,,,,,,,,
4323200,Victor Graeff,RS,3060,0,0,,,,,,,,
3504008,Assis,SP,102268,0,0,,,,,,,,
4126603,Siqueira Campos,PR,20303,0,0,,,,,,,,
3520400,Ilhabela,SP,32782,0,0,,,,,,,,
2602902,Cabo de Santo Agostinho,PE,202636,0,0,,,,,,,,
3110806,Campanário,MG,3745,0,0,,,,,,,,
2701209,Cacimbinhas,AL,10859,0,0,,,,,,,,
2504603,Conde,PB,24380,0,0,,,,,,,,
2406304,Lagoa de Pedras,RN,7529,0,0,,,,,,,,
2914208,Irajuba,BA,7497,0,0,,,,,,,,
3536802,Pedra Bela,SP,6062,0,0,,,,,,,,
2308005,Massapê,CE,37892,0,0,,,,,,,,
3127206,Funilândia,MG,4237,0,0,,,,,,,,
2930600,Serrolândia,BA,13774,0,0,,,,,,,,
3520426,Ilha Comprida,SP,10476,0,0,,,,,,,,
2209708,São Francisco do Piauí,PI,6326,0,0,,,,,,,,
2111409,São Luís Gonzaga do Maranhão,MA,18421,0,0,,,,,,,,
3553203,Taiúva,SP,5604,0,0,,,,,,,,
1505205,Oeiras do Pará,PA,31257,0,0,,,,,,,,
3143609,Morro da Garça,MG,2612,0,0,,,,,,,,
3520442,Ilha Solteira,SP,26443,0,0,,,,,,,,
1718204,Porto Nacional,TO,52510,0,0,,,,,,,,
4126652,Sulina,PR,3257,0,0,,,,,,,,
5208004,Formosa,GO,114036,0,0,,,,,,,,
3160009,Santo Antônio do Aventureiro,MG,3664,0,0,,,,,,,,
4126678,Tamarana,PR,13939,0,0,,,,,,,,
4110300,Inajá,PR,3128,0,0,,,,,,,,
2209757,São Gonçalo do Gurguéia,PI,2975,0,0,,,,,,,,
4306908,Encruzilhada do Sul,RS,25801,0,0,,,,,,,,
4208609,Jaborá,SC,4006,0,0,,,,,,,,
3504107,Atibaia,SP,138449,0,0,,,,,,,,
4306924,Engenho Velho,RS,1367,0,0,,,,,,,,
4323309,Vila Flores,RS,3373,0,0,,,,,,,,
4126702,Tamboara,PR,5028,0,0,,,,,,,,
4306932,Entre-Ijuís,RS,9008,0,0,,,,,,,,
3110905,Campanha,MG,16532,0,0,,,,,,,,
2701308,Cajueiro,AL,21443,0,0,,,,,,,,
3520509,Indaiatuba,SP,235367,0,0,,,,,,,,
2504702,Congo,PB,4785,0,0,,,,,,,,
2603009,Cabrobó,PE,33557,0,0,,,,,,,,
2406403,Lagoa de Velhos,RN,2768,0,0,,,,,,,,
2914307,Iramaia,BA,10184,0,0,,,,,,,,
3536901,Pedranópolis,SP,2558,0,0,,,,,,,,
2308104,Mauriti,CE,46335,1,3,,,,,,,,
3127305,Galiléia,MG,7047,0,0,,,,,,,,
4306957,Entre Rios do Sul,RS,3052,0,0,,,,,,,,
2209807,São Gonçalo do Piauí,PI,4918,0,0,,,,,,,,
1701903,Araguacema,TO,6934,0,0,,,,,,,,
2111508,São Mateus do Maranhão,MA,40791,0,0,,,,,,,,
2930709,Simões Filho,BA,134674,0,0,,,,,,,,
3553302,Tambaú,SP,23241,0,0,,,,,,,,
1505304,Oriximiná,PA,70071,0,0,,,,,,,,
3143708,Morro do Pilar,MG,3358,0,0,,,,,,,,
4306973,Erebango,RS,3065,0,0,,,,,,,,
